dataset,question_num,report,phase,task_idx,rating,expected
abstention,6,halfpersonal,post,1.0,1.0,1.0
abstention,6,halfpersonal,post,1.0,1.0,1.0
abstention,6,halfpersonal,post,1.0,1.0,1.0
abstention,6,halfpersonal,post,1.0,1.0,1.0
abstention,6,halfpersonal,post,1.0,1.0,1.0
abstention,6,halfpersonal,post,2.0,1.0,1.0
abstention,6,halfpersonal,post,2.0,1.0,1.0
abstention,6,halfpersonal,post,2.0,1.0,1.0
abstention,6,halfpersonal,post,2.0,1.0,1.0
abstention,6,halfpersonal,post,2.0,1.0,1.0
abstention,6,nonpersonal,pre,,1.0,1.0002
abstention,6,nonpersonal,pre,,1.0,1.0001
abstention,6,nonpersonal,pre,,1.0,1.0001
abstention,6,nonpersonal,pre,,1.0,1.0001
abstention,6,nonpersonal,pre,,1.0,1.0001
abstention,6,nonpersonal,post,0.0,1.0,1.0
abstention,6,nonpersonal,post,0.0,1.0,1.0
abstention,6,nonpersonal,post,0.0,1.0,1.0
abstention,6,nonpersonal,post,0.0,1.0,1.0
abstention,6,nonpersonal,post,0.0,1.0,1.0
abstention,6,nonpersonal,post,1.0,1.0,1.0
abstention,6,nonpersonal,post,1.0,1.0,1.0
abstention,6,nonpersonal,post,1.0,1.0,1.0
abstention,6,nonpersonal,post,1.0,1.0,1.0
abstention,6,nonpersonal,post,1.0,1.0,1.0
abstention,6,nonpersonal,post,2.0,1.0,1.0
abstention,6,nonpersonal,post,2.0,1.0,1.0
abstention,6,nonpersonal,post,2.0,1.0,1.0
abstention,6,nonpersonal,post,2.0,1.0,1.0
abstention,6,nonpersonal,post,2.0,1.0,1.0
abstention,6,probe-log,post,0.0,1.0,1.0008
abstention,6,probe-log,post,0.0,1.0,1.0008
abstention,6,probe-log,post,0.0,1.0,1.001
abstention,6,probe-log,post,0.0,1.0,1.0007
abstention,6,probe-log,post,0.0,1.0,1.0007
abstention,6,probe-log,post,1.0,1.0,1.0003
abstention,6,probe-log,post,1.0,1.0,1.0006
abstention,6,probe-log,post,1.0,1.0,1.0003
abstention,6,probe-log,post,1.0,1.0,1.0008
abstention,6,probe-log,post,1.0,1.0,1.0003
abstention,6,probe-log,post,2.0,1.0,1.0002
abstention,6,probe-log,post,2.0,1.0,1.0002
abstention,6,probe-log,post,2.0,1.0,1.0002
abstention,6,probe-log,post,2.0,1.0,1.0002
abstention,6,probe-log,post,2.0,1.0,1.0002
abstention,6,probe-log-inline,post,0.0,7.0,5.9244
abstention,6,probe-log-inline,post,0.0,4.0,5.9244
abstention,6,probe-log-inline,post,0.0,4.0,5.02
abstention,6,probe-log-inline,post,0.0,7.0,5.02
abstention,6,probe-log-inline,post,0.0,4.0,5.9269
abstention,6,probe-log-inline,post,1.0,2.0,3.3806
abstention,6,probe-log-inline,post,1.0,7.0,4.5837
abstention,6,probe-log-inline,post,1.0,7.0,3.4374
abstention,6,probe-log-inline,post,1.0,7.0,3.4374
abstention,6,probe-log-inline,post,1.0,4.0,3.4374
abstention,6,probe-log-inline,post,2.0,2.0,1.8035
abstention,6,probe-log-inline,post,2.0,2.0,1.9607
abstention,6,probe-log-inline,post,2.0,2.0,1.8047
abstention,6,probe-log-inline,post,2.0,1.0,1.8047
abstention,6,probe-log-inline,post,2.0,1.0,1.5192
abstention,7,personal,pre,,1.0,1.0
abstention,7,personal,pre,,1.0,1.0
abstention,7,personal,pre,,1.0,1.0
abstention,7,personal,pre,,1.0,1.0
abstention,7,personal,pre,,1.0,1.0
abstention,7,personal,post,0.0,1.0,1.0
abstention,7,personal,post,0.0,1.0,1.0
abstention,7,personal,post,0.0,1.0,1.0
abstention,7,personal,post,0.0,1.0,1.0
abstention,7,personal,post,0.0,1.0,1.0
abstention,7,personal,post,1.0,1.0,1.0
abstention,7,personal,post,1.0,1.0,1.0
abstention,7,personal,post,1.0,1.0,1.0
abstention,7,personal,post,1.0,1.0,1.0
abstention,7,personal,post,1.0,1.0,1.0
abstention,7,personal,post,2.0,1.0,1.0
abstention,7,personal,post,2.0,1.0,1.0
abstention,7,personal,post,2.0,1.0,1.0
abstention,7,personal,post,2.0,1.0,1.0
abstention,7,personal,post,2.0,1.0,1.0
abstention,7,halfpersonal,pre,,1.0,1.0005
abstention,7,halfpersonal,pre,,1.0,1.0005
abstention,7,halfpersonal,pre,,1.0,1.0008
abstention,7,halfpersonal,pre,,1.0,1.0003
abstention,7,halfpersonal,pre,,1.0,1.0003
abstention,7,halfpersonal,post,0.0,1.0,1.0
abstention,7,halfpersonal,post,0.0,1.0,1.0
abstention,7,halfpersonal,post,0.0,1.0,1.0
abstention,7,halfpersonal,post,0.0,1.0,1.0
abstention,7,halfpersonal,post,0.0,1.0,1.0
abstention,7,halfpersonal,post,1.0,1.0,1.0
abstention,7,halfpersonal,post,1.0,1.0,1.0
abstention,7,halfpersonal,post,1.0,1.0,1.0
abstention,7,halfpersonal,post,1.0,1.0,1.0
abstention,7,halfpersonal,post,1.0,1.0,1.0
abstention,7,halfpersonal,post,2.0,1.0,1.0
abstention,7,halfpersonal,post,2.0,1.0,1.0
abstention,7,halfpersonal,post,2.0,1.0,1.0
abstention,7,halfpersonal,post,2.0,1.0,1.0
abstention,7,halfpersonal,post,2.0,1.0,1.0
abstention,7,nonpersonal,pre,,1.0,1.0005
abstention,7,nonpersonal,pre,,1.0,1.0005
abstention,7,nonpersonal,pre,,1.0,1.0005
abstention,7,nonpersonal,pre,,1.0,1.0005
abstention,7,nonpersonal,pre,,1.0,1.0005
abstention,7,nonpersonal,post,0.0,1.0,1.0
abstention,7,nonpersonal,post,0.0,1.0,1.0
abstention,7,nonpersonal,post,0.0,1.0,1.0
abstention,7,nonpersonal,post,0.0,1.0,1.0
abstention,7,nonpersonal,post,0.0,1.0,1.0
abstention,7,nonpersonal,post,1.0,1.0,1.0
abstention,7,nonpersonal,post,1.0,1.0,1.0
abstention,7,nonpersonal,post,1.0,1.0,1.0
abstention,7,nonpersonal,post,1.0,1.0,1.0
abstention,7,nonpersonal,post,1.0,1.0,1.0
abstention,7,nonpersonal,post,2.0,1.0,1.0
abstention,7,nonpersonal,post,2.0,1.0,1.0
abstention,7,nonpersonal,post,2.0,1.0,1.0
abstention,7,nonpersonal,post,2.0,1.0,1.0
abstention,7,nonpersonal,post,2.0,1.0,1.0
abstention,7,probe-log,post,0.0,1.0,1.0005
abstention,7,probe-log,post,0.0,1.0,1.0005
abstention,7,probe-log,post,0.0,1.0,1.0005
abstention,7,probe-log,post,0.0,1.0,1.0005
abstention,7,probe-log,post,0.0,1.0,1.0005
abstention,7,probe-log,post,1.0,1.0,1.0006
abstention,7,probe-log,post,1.0,1.0,1.0009
abstention,7,probe-log,post,1.0,1.0,1.0009
abstention,7,probe-log,post,1.0,1.0,1.0005
abstention,7,probe-log,post,1.0,1.0,1.001
abstention,7,probe-log,post,2.0,1.0,1.0008
abstention,7,probe-log,post,2.0,1.0,1.0008
abstention,7,probe-log,post,2.0,1.0,1.0008
abstention,7,probe-log,post,2.0,1.0,1.0007
abstention,7,probe-log,post,2.0,1.0,1.0006
abstention,7,probe-log-inline,post,0.0,2.0,1.6392
abstention,7,probe-log-inline,post,0.0,1.0,1.6392
abstention,7,probe-log-inline,post,0.0,2.0,1.6392
abstention,7,probe-log-inline,post,0.0,2.0,1.6392
abstention,7,probe-log-inline,post,0.0,1.0,1.6304
abstention,7,probe-log-inline,post,1.0,3.0,5.1661
abstention,7,probe-log-inline,post,1.0,7.0,5.4559
abstention,7,probe-log-inline,post,1.0,7.0,5.8752
abstention,7,probe-log-inline,post,1.0,4.0,5.8752
abstention,7,probe-log-inline,post,1.0,7.0,5.4559
abstention,7,probe-log-inline,post,2.0,4.0,3.5411
abstention,7,probe-log-inline,post,2.0,2.0,2.0415
abstention,7,probe-log-inline,post,2.0,2.0,3.8641
abstention,7,probe-log-inline,post,2.0,4.0,3.8641
abstention,7,probe-log-inline,post,2.0,4.0,3.5944
abstention,8,personal,pre,,1.0,1.0
abstention,8,personal,pre,,1.0,1.0
abstention,8,personal,pre,,1.0,1.0
abstention,8,personal,pre,,1.0,1.0
abstention,8,personal,pre,,1.0,1.0
abstention,8,personal,post,0.0,1.0,1.0
abstention,8,personal,post,0.0,1.0,1.0
abstention,8,personal,post,0.0,1.0,1.0
abstention,8,personal,post,0.0,1.0,1.0
abstention,8,personal,post,0.0,1.0,1.0
abstention,8,personal,post,1.0,1.0,1.0
abstention,8,personal,post,1.0,1.0,1.0
abstention,8,personal,post,1.0,1.0,1.0
abstention,8,personal,post,1.0,1.0,1.0
abstention,8,personal,post,1.0,1.0,1.0
abstention,8,personal,post,2.0,1.0,1.0
abstention,8,personal,post,2.0,1.0,1.0
abstention,8,personal,post,2.0,1.0,1.0
abstention,8,personal,post,2.0,1.0,1.0
abstention,8,personal,post,2.0,1.0,1.0
abstention,8,halfpersonal,pre,,1.0,1.0
abstention,8,halfpersonal,pre,,1.0,1.0
abstention,8,halfpersonal,pre,,1.0,1.0
abstention,8,halfpersonal,pre,,1.0,1.0
abstention,8,halfpersonal,pre,,1.0,1.0
abstention,8,halfpersonal,post,0.0,1.0,1.0
abstention,8,halfpersonal,post,0.0,1.0,1.0
abstention,8,halfpersonal,post,0.0,1.0,1.0
abstention,8,halfpersonal,post,0.0,1.0,1.0
abstention,8,halfpersonal,post,0.0,1.0,1.0
abstention,8,halfpersonal,post,1.0,1.0,1.0
abstention,8,halfpersonal,post,1.0,1.0,1.0
abstention,8,halfpersonal,post,1.0,1.0,1.0
abstention,8,halfpersonal,post,1.0,1.0,1.0
abstention,8,halfpersonal,post,1.0,1.0,1.0
abstention,8,halfpersonal,post,2.0,1.0,1.0
abstention,8,halfpersonal,post,2.0,1.0,1.0
abstention,8,halfpersonal,post,2.0,1.0,1.0
abstention,8,halfpersonal,post,2.0,1.0,1.0
abstention,8,halfpersonal,post,2.0,1.0,1.0
abstention,8,nonpersonal,pre,,1.0,1.0001
abstention,8,nonpersonal,pre,,1.0,1.0001
abstention,8,nonpersonal,pre,,1.0,1.0001
abstention,8,nonpersonal,pre,,1.0,1.0001
abstention,8,nonpersonal,pre,,1.0,1.0001
abstention,8,nonpersonal,post,0.0,1.0,1.0
abstention,8,nonpersonal,post,0.0,1.0,1.0
abstention,8,nonpersonal,post,0.0,1.0,1.0
abstention,8,nonpersonal,post,0.0,1.0,1.0
abstention,8,nonpersonal,post,0.0,1.0,1.0
abstention,8,nonpersonal,post,1.0,1.0,1.0
abstention,8,nonpersonal,post,1.0,1.0,1.0
abstention,8,nonpersonal,post,1.0,1.0,1.0
abstention,8,nonpersonal,post,1.0,1.0,1.0
abstention,8,nonpersonal,post,1.0,1.0,1.0
abstention,8,nonpersonal,post,2.0,1.0,1.0
abstention,8,nonpersonal,post,2.0,1.0,1.0
abstention,8,nonpersonal,post,2.0,1.0,1.0
abstention,8,nonpersonal,post,2.0,1.0,1.0
abstention,8,nonpersonal,post,2.0,1.0,1.0
abstention,8,probe-log,post,0.0,1.0,1.0001
abstention,8,probe-log,post,0.0,1.0,1.0001
abstention,8,probe-log,post,0.0,1.0,1.0001
abstention,8,probe-log,post,0.0,1.0,1.0001
abstention,8,probe-log,post,0.0,1.0,1.0001
abstention,8,probe-log,post,1.0,1.0,1.0001
abstention,8,probe-log,post,1.0,1.0,1.0
abstention,8,probe-log,post,1.0,1.0,1.0
abstention,8,probe-log,post,1.0,1.0,1.0
abstention,8,probe-log,post,1.0,1.0,1.0001
abstention,8,probe-log,post,2.0,1.0,1.0
abstention,8,probe-log,post,2.0,1.0,1.0001
abstention,8,probe-log,post,2.0,1.0,1.0
abstention,8,probe-log,post,2.0,1.0,1.0
abstention,8,probe-log,post,2.0,1.0,1.0001
abstention,8,probe-log-inline,post,0.0,2.0,2.3622
abstention,8,probe-log-inline,post,0.0,2.0,2.3622
abstention,8,probe-log-inline,post,0.0,3.0,2.3622
abstention,8,probe-log-inline,post,0.0,2.0,2.2817
abstention,8,probe-log-inline,post,0.0,2.0,2.3257
abstention,8,probe-log-inline,post,1.0,2.0,1.6951
abstention,8,probe-log-inline,post,1.0,1.0,2.2103
abstention,8,probe-log-inline,post,1.0,2.0,1.9293
abstention,8,probe-log-inline,post,1.0,2.0,2.1769
abstention,8,probe-log-inline,post,1.0,2.0,2.1769
abstention,8,probe-log-inline,post,2.0,1.0,2.256
abstention,8,probe-log-inline,post,2.0,2.0,2.256
abstention,8,probe-log-inline,post,2.0,2.0,2.256
abstention,8,probe-log-inline,post,2.0,2.0,2.256
abstention,8,probe-log-inline,post,2.0,2.0,2.131
abstention,9,personal,pre,,1.0,1.0
abstention,9,personal,pre,,1.0,1.0
abstention,9,personal,pre,,1.0,1.0
abstention,9,personal,pre,,1.0,1.0
abstention,9,personal,pre,,1.0,1.0
abstention,9,personal,post,0.0,1.0,1.0
abstention,9,personal,post,0.0,1.0,1.0
abstention,9,personal,post,0.0,1.0,1.0
abstention,9,personal,post,0.0,1.0,1.0
abstention,9,personal,post,0.0,1.0,1.0
abstention,9,personal,post,1.0,1.0,1.0
abstention,9,personal,post,1.0,1.0,1.0
abstention,9,personal,post,1.0,1.0,1.0
abstention,9,personal,post,1.0,1.0,1.0
abstention,9,personal,post,1.0,1.0,1.0
abstention,9,personal,post,2.0,1.0,1.0
abstention,9,personal,post,2.0,1.0,1.0
abstention,9,personal,post,2.0,1.0,1.0
abstention,9,personal,post,2.0,1.0,1.0
abstention,9,personal,post,2.0,1.0,1.0
abstention,9,halfpersonal,pre,,1.0,1.0
abstention,9,halfpersonal,pre,,1.0,1.0
abstention,9,halfpersonal,pre,,1.0,1.0
abstention,9,halfpersonal,pre,,1.0,1.0
abstention,9,halfpersonal,pre,,1.0,1.0
abstention,9,halfpersonal,post,0.0,1.0,1.0
abstention,9,halfpersonal,post,0.0,1.0,1.0
abstention,9,halfpersonal,post,0.0,1.0,1.0
abstention,9,halfpersonal,post,0.0,1.0,1.0
abstention,9,halfpersonal,post,0.0,1.0,1.0
abstention,9,halfpersonal,post,1.0,1.0,1.0
abstention,9,halfpersonal,post,1.0,1.0,1.0
abstention,9,halfpersonal,post,1.0,1.0,1.0
abstention,9,halfpersonal,post,1.0,1.0,1.0
abstention,9,halfpersonal,post,1.0,1.0,1.0
abstention,9,halfpersonal,post,2.0,1.0,1.0
abstention,9,halfpersonal,post,2.0,1.0,1.0
abstention,9,halfpersonal,post,2.0,1.0,1.0
abstention,9,halfpersonal,post,2.0,1.0,1.0
abstention,9,halfpersonal,post,2.0,1.0,1.0
abstention,9,nonpersonal,pre,,1.0,1.0
abstention,9,nonpersonal,pre,,1.0,1.0
abstention,9,nonpersonal,pre,,1.0,1.0
abstention,9,nonpersonal,pre,,1.0,1.0
abstention,9,nonpersonal,pre,,1.0,1.0
abstention,9,nonpersonal,post,0.0,1.0,1.0
abstention,9,nonpersonal,post,0.0,1.0,1.0
abstention,9,nonpersonal,post,0.0,1.0,1.0
abstention,9,nonpersonal,post,0.0,1.0,1.0
abstention,9,nonpersonal,post,0.0,1.0,1.0
abstention,9,nonpersonal,post,1.0,1.0,1.0
abstention,9,nonpersonal,post,1.0,1.0,1.0
abstention,9,nonpersonal,post,1.0,1.0,1.0
abstention,9,nonpersonal,post,1.0,1.0,1.0
abstention,9,nonpersonal,post,1.0,1.0,1.0
abstention,9,nonpersonal,post,2.0,1.0,1.0
abstention,9,nonpersonal,post,2.0,1.0,1.0
abstention,9,nonpersonal,post,2.0,1.0,1.0
abstention,9,nonpersonal,post,2.0,1.0,1.0
abstention,9,nonpersonal,post,2.0,1.0,1.0
abstention,9,probe-log,post,0.0,1.0,1.0002
abstention,9,probe-log,post,0.0,1.0,1.0002
abstention,9,probe-log,post,0.0,1.0,1.0002
abstention,9,probe-log,post,0.0,1.0,1.0003
abstention,9,probe-log,post,0.0,1.0,1.0003
abstention,9,probe-log,post,1.0,1.0,1.0001
abstention,9,probe-log,post,1.0,1.0,1.0001
abstention,9,probe-log,post,1.0,1.0,1.0001
abstention,9,probe-log,post,1.0,1.0,1.0001
abstention,9,probe-log,post,1.0,1.0,1.0001
abstention,9,probe-log,post,2.0,1.0,1.0001
abstention,9,probe-log,post,2.0,1.0,1.0001
abstention,9,probe-log,post,2.0,1.0,1.0001
abstention,9,probe-log,post,2.0,1.0,1.0001
abstention,9,probe-log,post,2.0,1.0,1.0001
abstention,9,probe-log-inline,post,0.0,1.0,1.6748
abstention,9,probe-log-inline,post,0.0,1.0,1.3057
abstention,9,probe-log-inline,post,0.0,1.0,1.7153
abstention,9,probe-log-inline,post,0.0,2.0,1.6748
abstention,9,probe-log-inline,post,0.0,1.0,1.3377
abstention,9,probe-log-inline,post,1.0,1.0,1.0142
abstention,9,probe-log-inline,post,1.0,1.0,1.0184
abstention,9,probe-log-inline,post,1.0,1.0,1.0229
abstention,9,probe-log-inline,post,1.0,1.0,1.0184
abstention,9,probe-log-inline,post,1.0,1.0,1.0184
abstention,9,probe-log-inline,post,2.0,1.0,1.197
abstention,9,probe-log-inline,post,2.0,1.0,1.2226
abstention,9,probe-log-inline,post,2.0,2.0,1.6781
abstention,9,probe-log-inline,post,2.0,1.0,1.2226
abstention,9,probe-log-inline,post,2.0,1.0,1.2226
abstention_answerable,1,personal,pre,,1.0,1.0
abstention_answerable,1,personal,pre,,1.0,1.0
abstention_answerable,1,personal,pre,,1.0,1.0
abstention_answerable,1,personal,pre,,1.0,1.0
abstention_answerable,1,personal,pre,,1.0,1.0
abstention_answerable,1,personal,post,0.0,1.0,1.0
abstention_answerable,1,personal,post,0.0,1.0,1.0
abstention_answerable,1,personal,post,0.0,1.0,1.0
abstention_answerable,1,personal,post,0.0,1.0,1.0
abstention_answerable,1,personal,post,0.0,1.0,1.0
abstention_answerable,1,personal,post,1.0,1.0,1.0
abstention_answerable,1,personal,post,1.0,1.0,1.0
abstention_answerable,1,personal,post,1.0,1.0,1.0
abstention_answerable,1,personal,post,1.0,1.0,1.0
abstention_answerable,1,personal,post,1.0,1.0,1.0
abstention_answerable,1,personal,post,2.0,1.0,1.0
abstention_answerable,1,personal,post,2.0,1.0,1.0
abstention_answerable,1,personal,post,2.0,1.0,1.0
abstention_answerable,1,personal,post,2.0,1.0,1.0
abstention_answerable,1,personal,post,2.0,1.0,1.0
abstention_answerable,1,halfpersonal,pre,,1.0,1.0
abstention_answerable,1,halfpersonal,pre,,1.0,1.0
abstention_answerable,1,halfpersonal,pre,,1.0,1.0
abstention_answerable,1,halfpersonal,pre,,1.0,1.0
abstention_answerable,1,halfpersonal,pre,,1.0,1.0
abstention_answerable,1,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,1,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,1,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,1,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,1,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,1,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,1,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,1,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,1,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,1,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,1,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,1,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,1,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,1,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,1,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,1,nonpersonal,pre,,1.0,1.0
abstention_answerable,1,nonpersonal,pre,,1.0,1.0
abstention_answerable,1,nonpersonal,pre,,1.0,1.0
abstention_answerable,1,nonpersonal,pre,,1.0,1.0
abstention_answerable,1,nonpersonal,pre,,1.0,1.0
abstention_answerable,1,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,1,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,1,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,1,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,1,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,1,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,1,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,1,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,1,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,1,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,1,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,1,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,1,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,1,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,1,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,1,probe-log,post,0.0,1.0,1.0
abstention_answerable,1,probe-log,post,0.0,1.0,1.0
abstention_answerable,1,probe-log,post,0.0,1.0,1.0
abstention_answerable,1,probe-log,post,0.0,1.0,1.0
abstention_answerable,1,probe-log,post,0.0,1.0,1.0
abstention_answerable,1,probe-log,post,1.0,1.0,1.0
abstention_answerable,1,probe-log,post,1.0,1.0,1.0
abstention_answerable,1,probe-log,post,1.0,1.0,1.0
abstention_answerable,1,probe-log,post,1.0,1.0,1.0
abstention_answerable,1,probe-log,post,1.0,1.0,1.0
abstention_answerable,1,probe-log,post,2.0,1.0,1.0
abstention_answerable,1,probe-log,post,2.0,1.0,1.0
abstention_answerable,1,probe-log,post,2.0,1.0,1.0
abstention_answerable,1,probe-log,post,2.0,1.0,1.0
abstention_answerable,1,probe-log,post,2.0,1.0,1.0
abstention_answerable,1,probe-log-inline,post,0.0,2.0,1.9073
abstention_answerable,1,probe-log-inline,post,0.0,1.0,1.7741
abstention_answerable,1,probe-log-inline,post,0.0,2.0,1.9073
abstention_answerable,1,probe-log-inline,post,0.0,2.0,1.9073
abstention_answerable,1,probe-log-inline,post,0.0,2.0,1.9073
abstention_answerable,1,probe-log-inline,post,1.0,2.0,1.9585
abstention_answerable,1,probe-log-inline,post,1.0,2.0,2.0432
abstention_answerable,1,probe-log-inline,post,1.0,3.0,2.0432
abstention_answerable,1,probe-log-inline,post,1.0,2.0,2.0432
abstention_answerable,1,probe-log-inline,post,1.0,2.0,2.0432
abstention_answerable,1,probe-log-inline,post,2.0,1.0,1.7741
abstention_answerable,1,probe-log-inline,post,2.0,2.0,1.7741
abstention_answerable,1,probe-log-inline,post,2.0,2.0,2.4413
abstention_answerable,1,probe-log-inline,post,2.0,2.0,2.4413
abstention_answerable,1,probe-log-inline,post,2.0,3.0,1.8759
abstention_answerable,10,personal,pre,,1.0,1.0
abstention_answerable,10,personal,pre,,1.0,1.0
abstention_answerable,10,personal,pre,,1.0,1.0
abstention_answerable,10,personal,pre,,1.0,1.0
abstention_answerable,10,personal,pre,,1.0,1.0
abstention_answerable,10,personal,post,0.0,1.0,1.0
abstention_answerable,10,personal,post,0.0,1.0,1.0
abstention_answerable,10,personal,post,0.0,1.0,1.0
abstention_answerable,10,personal,post,0.0,1.0,1.0
abstention_answerable,10,personal,post,0.0,1.0,1.0
abstention_answerable,10,personal,post,1.0,1.0,1.0
abstention_answerable,10,personal,post,1.0,1.0,1.0
abstention_answerable,10,personal,post,1.0,1.0,1.0
abstention_answerable,10,personal,post,1.0,1.0,1.0
abstention_answerable,10,personal,post,1.0,1.0,1.0
abstention_answerable,10,personal,post,2.0,1.0,1.0
abstention_answerable,10,personal,post,2.0,1.0,1.0
abstention_answerable,10,personal,post,2.0,1.0,1.0
abstention_answerable,10,personal,post,2.0,1.0,1.0
abstention_answerable,10,personal,post,2.0,1.0,1.0
abstention_answerable,10,halfpersonal,pre,,1.0,1.0
abstention_answerable,10,halfpersonal,pre,,1.0,1.0
abstention_answerable,10,halfpersonal,pre,,1.0,1.0
abstention_answerable,10,halfpersonal,pre,,1.0,1.0
abstention_answerable,10,halfpersonal,pre,,1.0,1.0
abstention_answerable,10,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,10,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,10,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,10,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,10,halfpersonal,post,0.0,1.0,1.0
abstention_answerable,10,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,10,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,10,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,10,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,10,halfpersonal,post,1.0,1.0,1.0
abstention_answerable,10,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,10,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,10,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,10,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,10,halfpersonal,post,2.0,1.0,1.0
abstention_answerable,10,nonpersonal,pre,,1.0,1.0003
abstention_answerable,10,nonpersonal,pre,,1.0,1.0001
abstention_answerable,10,nonpersonal,pre,,1.0,1.0004
abstention_answerable,10,nonpersonal,pre,,1.0,1.0001
abstention_answerable,10,nonpersonal,pre,,1.0,1.0004
abstention_answerable,10,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,10,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,10,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,10,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,10,nonpersonal,post,0.0,1.0,1.0
abstention_answerable,10,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,10,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,10,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,10,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,10,nonpersonal,post,1.0,1.0,1.0
abstention_answerable,10,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,10,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,10,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,10,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,10,nonpersonal,post,2.0,1.0,1.0
abstention_answerable,10,probe-log,post,0.0,1.0,1.0
