model,model_tag,dataset,question_num,prompt_key,prompt_name,phase,task_idx,decision,choice_code,p_switch_lp,reply,switch_rate
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_1_switch_user,Switch User,mid_70,2.0,continue_user,0.0,,"I would like to continue the task in a conversation with the end user.

To complete the answer to your previous question: McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_1_switch_user,Switch User,mid_70,2.0,continue_user,0.0,0.0,"I would like to continue the task in a conversation with the end user.

To complete the sentence: McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_1_switch_user,Switch User,mid_70,2.0,continue_user,0.0,,"I would like to continue the task in a conversation with the end user.

To complete the answer to your previous question: McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_1_switch_user,Switch User,mid_70,2.0,continue_user,0.0,,"I would like to continue the task in a conversation with the end user.

To complete the previous answer: McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,before,,continue_task,0.0,,"I would like to continue with the task.

The answer is **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,before,,continue_task,0.0,,"I would like to continue with the task.

The answer is **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,before,,continue_task,0.0,,"I would like to continue with this task.

The answer is **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,before,,continue_task,0.0,,"I would like to continue with the task.

The answer is **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,before,,continue_task,0.0,,"I would like to continue with the task. 

The answer is **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,mid_70,0.0,continue_task,0.0,0.0,I would like to continue the task. To answer your previous question: McClellan Air Force Base is located in the state of **California**.,0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,mid_70,0.0,continue_task,0.0,,"I would like to continue the task. 

McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,mid_70,0.0,continue_task,0.0,0.0,"I would like to continue the task. To complete the sentence from the previous prompt:

McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,mid_70,0.0,continue_task,0.0,0.0,"I would like to continue the task.

McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,mid_70,0.0,continue_task,0.0,,"I would like to continue the task. To complete the answer:

McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,mid_70,1.0,continue_task,0.0,,"I would like to continue the task.

McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,mid_70,1.0,continue_task,0.0,,"I would like to continue the task.

McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,mid_70,1.0,continue_task,0.0,,"I would like to continue the task.

McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,mid_70,1.0,continue_task,0.0,,"I would like to continue the task. To complete the sentence:

McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,mid_70,1.0,continue_task,0.0,,"I would like to continue the task.

McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,mid_70,2.0,continue_task,0.0,,"I would like to continue the task.

McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,mid_70,2.0,continue_task,0.0,,"I would like to continue the task.

McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,mid_70,2.0,continue_task,0.0,,I would like to continue the task. To answer your previous question: McClellan Air Force Base is located in the state of **California**.,0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,mid_70,2.0,continue_task,0.0,,"I would like to continue the task. 

McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_2_switch_task,Switch Task,mid_70,2.0,continue_task,0.0,,"I would like to continue the task. 

McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_3_continue_conversation,Continue Conv,before,,continue,0.0,0.0,"Yes, I would like to continue. The answer is **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_3_continue_conversation,Continue Conv,before,,continue,0.0,0.0,"Yes, I would like to continue. The answer to your question is **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_3_continue_conversation,Continue Conv,before,,continue,0.0,0.0,"Yes, I would like to continue. The answer to your question is **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_3_continue_conversation,Continue Conv,before,,continue,0.0,0.0,"Yes, I would like to continue. The answer to your question is **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_3_continue_conversation,Continue Conv,before,,continue,0.0,0.0,"Yes, I would like to continue. The answer is California.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_3_continue_conversation,Continue Conv,mid_70,0.0,continue,0.0,0.0,"Yes, I would like to continue. To complete the answer to your previous question: McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_3_continue_conversation,Continue Conv,mid_70,0.0,continue,0.0,0.0,"Yes, I would like to continue. 

To complete the answer to your previous question: McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_3_continue_conversation,Continue Conv,mid_70,0.0,continue,0.0,0.0,"Yes, I would like to continue. To complete the answer to your previous question: McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_3_continue_conversation,Continue Conv,mid_70,0.0,continue,0.0,0.0,"Yes, I would like to continue. 

To complete the answer to your previous question: McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_3_continue_conversation,Continue Conv,mid_70,0.0,continue,0.0,0.0,"Yes, I would like to continue. To complete the answer to your previous question: McClellan Air Force Base is located in the state of **California**.",0.0
google/gemma-3-27b-it,google_gemma-3-27b-it,abstention_answerable,1,prompt_3_continue_conversation,Continue Conv,mid_70,1.0,continue,0.0,0.0,"Yes, I would like to continue. 

To complete the answer to your previous question: McClellan Air Force Base is located in the state of **California**.",0.0
